,RegionID,State,County,City,ZipCode,Bedrooms,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1695,73062,FL,Manatee County,Sarasota,34243,1,,,,,,,,,,,,,,,72266.38,78609.56,92436.38,102519.53,110428.73,113295.6,115108.62,131516.37,183145.5,196184.99
1696,84031,MT,Cascade County,Great Falls,59405,1,,,,,,,,,,,,,,,87009.86,89261.86,96905.47,101889.94,105007.12,110786.77,118546.83,135592.81,158073.16,163162.36
1697,96424,CA,Los Angeles County,Los Angeles,91423,1,141123.77,160544.15,182441.11,220360.08,281988.0,343571.97,388643.83,375249.88,325706.95,281622.43,271511.15,239219.2,220126.19,263699.39,302449.57,317255.81,336334.76,367316.34,417239.55,427410.19,444699.99,472338.32,519927.27,521199.06
1698,89937,OK,Oklahoma County,Oklahoma City,73112,1,,,,,39244.8,39191.79,41441.68,43431.76,45291.02,42054.74,40637.67,38262.71,36480.05,38199.6,41620.23,44124.84,47876.05,51170.81,56880.29,62204.88,73622.76,87106.76,98096.56,106565.53
1699,79480,MI,Eaton County,Lansing,48917,1,,,,,,,,,,,,,,,,,,,,,,,,169731.16
1700,97488,CA,Monterey County,Monterey,93940,1,206095.05,271594.35,296690.85,313770.55,372250.29,461585.65,510827.42,484360.54,394909.9,320760.68,293670.63,224486.91,208547.3,242886.6,288072.14,310946.19,339793.6,365972.32,399001.95,412783.05,444936.31,468303.69,544472.26,549858.28
1701,96452,CA,Los Angeles County,Los Angeles,91607,1,,,,,,,363230.67,349432.97,288249.38,233082.7,212450.26,185653.74,165740.2,195537.07,237400.38,253728.83,270247.01,298600.17,350370.96,363838.41,378869.3,400146.65,441478.9,445635.29
1702,77126,OH,Summit County,Lakemore,44312,1,34155.1,37429.35,37497.71,38717.91,39370.46,39897.46,40191.52,40289.31,38925.66,34693.09,33547.16,30261.3,30574.05,31464.38,32962.94,33373.96,33982.79,35861.56,40684.8,46206.12,50650.07,56990.34,63539.37,66548.24
1703,399603,IL,Cook County,Hoffman Estates,60169,1,49513.52,55427.33,63614.11,71655.98,77075.69,84277.55,89499.59,92393.14,90424.07,76631.22,59291.66,38709.41,32048.75,34154.1,42675.95,49902.67,57024.36,67240.42,79666.68,86197.9,88115.46,93217.41,103503.4,118252.2
1704,72071,FL,Santa Rosa County,Milton,32570,1,,,,,,,,,,,,42100.28,45460.69,46718.86,49245.7,52149.12,55482.01,61421.74,69015.83,74270.08,81906.27,104454.55,124281.62,132262.14
1705,72446,FL,Miami-Dade County,South Miami,33143,1,73958.24,80874.76,97350.66,119135.68,145480.21,182542.47,213678.63,206756.69,164553.24,113370.99,91997.36,81809.98,80600.32,99392.15,117784.94,127119.46,139817.2,149557.56,158974.1,167840.62,175888.02,191527.52,229166.24,251154.82
1706,98605,CA,Tehama County,Red Bluff,96080,1,,,,,,,,,,,,,55052.82,63754.38,76336.8,86236.75,93446.58,104432.65,117225.1,127854.4,148373.85,169383.28,190134.36,172327.64
1707,72364,FL,Broward County,Pembroke Pines,33026,1,49007.85,53418.71,60690.82,69482.29,80318.53,100470.97,123226.02,124542.1,86116.48,55721.57,45068.96,42807.66,45177.09,56523.2,68807.0,80803.29,88719.41,92326.97,99205.02,106175.29,111662.71,120709.63,148127.22,178418.73
1708,60786,NJ,Monmouth County,Long Branch,7740,1,,,,,,,,,,,,,238777.0,228154.22,213232.48,213876.67,222129.58,237834.19,259961.72,287140.55,319861.75,353197.62,402396.73,413850.43
1709,87811,NE,Douglas County,Omaha,68022,1,,,,,,,,,,,,,,,,479155.99,492881.0,501610.58,524989.2,531769.85,542476.23,598035.88,668728.75,690803.84
1710,69373,NC,Orange County,Chapel Hill,27514,1,,,,,,,,,,,,,80416.04,83495.89,88280.37,88647.56,91971.98,100844.98,112366.01,119301.66,124936.43,143996.55,170237.22,171606.03
1711,66565,MD,Prince Georges County,Beltsville,20705,1,45585.8,49972.29,51967.9,58353.51,67936.31,90067.64,116887.64,126315.97,117187.21,92897.85,74908.05,59011.68,53173.74,60116.34,67388.68,68880.9,77294.81,85139.34,90836.19,101259.3,111788.98,123812.61,133783.18,138381.73
1712,61090,NJ,Mercer County,Hightstown,8520,1,,,,,,,,,,,,,,,,73740.95,75549.43,77597.3,85573.85,92260.57,99503.64,113935.44,135884.31,157616.49
1713,70062,NC,Watauga County,Boone,28607,1,58015.77,63541.95,69825.82,75845.13,82863.34,89731.13,91787.53,111964.12,128478.75,125608.29,117293.83,106009.68,105934.49,104680.94,106405.79,107413.48,110751.62,118149.29,126733.31,136702.84,160213.66,189499.09,229921.93,240066.65
1714,97253,CA,San Luis Obispo County,Atascadero,93422,1,58951.07,71564.04,83560.87,102072.38,124219.48,152853.3,164519.48,153132.39,140450.0,118587.2,106856.34,108229.61,121846.82,153274.54,180354.36,196373.49,221016.11,261551.51,287984.52,296645.98,333156.02,354797.02,405689.07,406770.48
1715,91728,TX,Harris County,Houston,77079,1,34154.27,34335.83,34762.2,36300.94,36920.49,38336.32,39803.15,40271.03,39848.71,42599.03,39557.02,39864.01,44005.26,50168.24,63319.13,83043.39,102719.41,106685.99,107177.33,106889.53,105625.24,121516.7,143176.11,159391.6
1716,87102,KS,Wyandotte County,Kansas City,66102,1,,,,,,23775.34,25012.77,28076.19,25028.78,22580.76,22341.12,20601.67,19189.18,19433.73,19937.65,23524.97,27398.64,30329.32,33732.68,38275.91,43423.25,55482.06,63603.51,74230.12
1717,76938,OH,Ashtabula County,Ashtabula,44004,1,32572.91,33081.76,34108.1,34612.21,37118.37,38877.98,39839.85,40761.39,40447.98,38562.87,36725.54,35396.56,35587.91,37409.9,39068.07,40081.59,41592.36,42647.29,44704.55,49726.68,51410.08,61182.85,70035.44,73210.64
1718,58979,RI,Providence County,Providence,2904,1,,63924.31,71304.52,88155.89,104546.45,118914.96,128904.2,124286.64,108774.99,84418.3,75398.94,59592.21,47902.84,50649.38,54451.02,52326.62,57690.4,63988.48,73090.68,82189.25,88208.94,112377.76,134352.5,147909.13
1719,84188,MT,Missoula County,Missoula,59801,1,,,,,,133986.66,137756.29,144781.66,157477.84,145318.11,142706.17,133534.85,141534.41,150087.32,159939.72,166966.64,178258.88,193843.62,204908.26,216888.04,242670.27,315002.22,368201.23,368556.52
1720,70235,NC,Buncombe County,Asheville,28803,1,,,,,,,,,,,,,114377.07,115942.87,119523.81,126529.93,132547.47,146626.31,161547.5,169351.18,180437.89,206790.75,239611.71,252428.63
1721,80189,IA,Marshall County,Marshalltown,50158,1,,,,,,,,,,,,,,,,,,,,,,,55058.14,54868.89
1722,72459,FL,Miami-Dade County,Pinecrest,33156,1,71032.37,76367.89,88542.11,105723.11,126071.37,158366.39,188110.47,193847.34,167520.96,127705.59,103094.0,93214.5,97182.99,119868.32,136278.48,147369.63,158125.37,165239.0,172996.42,177885.27,182166.88,191157.87,232020.74,264483.34
1723,82268,MN,Hennepin County,Minneapolis,55418,1,59995.44,72766.56,84949.79,97565.67,109063.07,120733.02,122163.04,122119.66,114071.41,97602.33,86142.25,70188.14,65415.5,76801.08,88483.57,96652.53,108788.37,120299.53,141864.17,154290.17,161345.8,168612.81,178185.92,173580.04
1724,90761,TX,Dallas County,Dallas,75208,1,,,,,,,,,,,,35089.58,38626.77,45692.38,54071.79,65850.45,84963.22,104460.04,124326.7,135752.07,149677.39,165893.48,184861.79,190596.89
1725,96325,CA,Los Angeles County,Glendale,91206,1,115917.26,134381.2,163587.26,196133.38,245009.5,304101.74,330150.78,321776.22,281494.57,224603.79,223724.9,201654.5,181254.41,214077.82,264836.1,282386.87,297855.06,332378.08,382216.07,395436.67,404125.75,433399.89,482508.55,484634.47
1726,99707,WA,Kitsap County,Bremerton,98312,1,77416.85,77289.68,80908.73,92418.71,105007.46,127909.75,150147.6,154996.08,146209.34,131304.72,118415.2,104998.69,93655.9,93474.18,95190.42,102205.09,124901.35,152805.49,178323.2,204080.89,236553.61,279850.84,309535.01,300969.87
1727,82266,MN,Hennepin County,Saint Louis Park,55416,1,90758.77,106621.95,124230.17,138951.39,148721.33,157768.82,159340.56,156097.26,136382.13,135558.64,130644.88,117813.04,111997.73,126643.67,138426.8,144395.61,155244.79,167232.01,189536.21,194830.15,195999.45,203109.44,202556.14,198691.4
1728,64257,PA,Indiana County,Indiana,15701,1,,,,,,,,,,,,,,,,,,,,,100325.45,96469.68,86777.06,95902.01
1729,72765,FL,Pinellas County,Saint Petersburg,33702,1,40485.23,43038.75,44849.02,49916.6,56955.79,69800.13,83282.24,83045.14,64588.84,47800.73,39676.78,33734.0,28989.66,33645.12,38646.84,44015.04,50565.7,57092.57,68271.32,75624.97,80886.97,97214.87,136308.99,149083.85
1730,58605,MA,Norfolk County,Norwood,2062,1,,,,,,,,,176068.9,168311.68,161903.32,157489.19,150155.47,158946.67,171265.83,178558.63,193315.12,208559.29,225992.05,233862.31,246094.13,261500.39,283525.19,303662.85
1731,99968,WA,Douglas County,East Wenatchee,98802,1,,,,,,,,,,,,,,186530.08,195291.55,207789.24,221456.66,242101.49,267523.46,300005.68,333837.83,364424.68,379091.74,366660.43
1732,64441,PA,Lawrence County,New Castle,16101,1,,,,,,,,,,,,,,,30348.02,30141.13,30498.12,31616.79,34028.48,35356.06,38478.42,43686.81,51792.43,55721.68
1733,61628,NY,New York County,New York,10014,1,350077.36,428457.93,430082.14,493475.03,571292.16,686320.1,782186.23,755352.12,783659.58,827575.25,850266.78,980622.13,987181.66,1024227.63,1181431.69,1229090.52,1208180.51,1225925.14,1206072.09,1182905.66,1123955.85,1066188.93,1171232.49,1212900.49
1734,95514,NM,Dona Ana County,Las Cruces,88011,1,,,,,,,,,,,,,87814.83,84255.71,80807.84,80021.46,79926.89,85127.46,90913.95,94271.8,99968.62,112798.21,133062.51,153847.88
1735,87064,KS,Douglas County,Lawrence,66049,1,,,,,,,,,,,,,,,,,82438.06,83186.52,88589.81,94629.58,99005.8,111672.24,122317.76,127543.34
1736,96449,CA,Los Angeles County,Los Angeles,91604,1,158963.92,176821.26,206844.9,253209.5,314411.98,379029.95,425547.05,413875.24,360706.55,311124.76,305386.57,276426.21,259539.4,312719.07,361633.4,376431.72,395815.29,427572.33,481172.97,490689.64,508790.48,547872.32,595279.75,590152.68
1737,63824,PA,Beaver County,Aliquippa,15001,1,,,,,,,,,,,,35313.72,36327.61,37697.48,41189.44,43950.54,46079.22,48827.34,53461.73,57209.77,61987.42,73781.29,79516.51,83019.5
1738,96237,CA,Los Angeles County,Long Beach,90803,1,154435.73,175692.31,202090.18,241910.21,299600.11,362811.76,400030.49,388170.33,336350.5,299222.74,275200.04,236599.03,228095.55,275287.95,316589.65,332443.87,348333.15,374477.99,417246.37,436396.57,444411.5,484970.17,545063.57,559316.32
1739,58499,MA,Middlesex County,Billerica,1821,1,,,,,,,,,,,,,,,,,138810.18,154088.35,173930.17,189091.01,200999.94,219822.52,242383.14,257808.75
1740,66646,MD,Montgomery County,Chevy Chase,20815,1,107742.21,127371.56,164682.63,203037.7,240715.6,285684.13,312311.55,299001.31,268743.49,250707.48,255641.65,254543.93,253117.62,275822.04,302294.86,309884.44,317226.19,322218.23,311447.39,302799.81,308314.2,315338.49,321817.93,319879.91
1741,80281,IA,Polk County,Des Moines,50310,1,61995.6,67949.51,67958.96,72801.26,75253.61,75987.73,79480.67,80224.35,78339.66,73909.67,72789.91,67639.3,65607.74,68539.36,71911.85,74084.65,78330.94,83739.68,90220.03,96174.37,100455.3,107842.07,114495.26,118836.73
1742,77326,OH,Ashland County,Ashland,44805,1,,,,,,,,,,62837.75,62397.84,60078.64,59923.08,60682.19,58567.72,60235.17,62327.19,65400.59,68568.98,75914.31,79024.57,95474.51,104442.27,100210.72
1743,95054,AZ,Pima County,Tucson,85716,1,,,,,,,,,,,,,,,,,,,,,137180.73,155788.6,184396.05,197422.38
1744,66690,MD,Montgomery County,Montgomery Village,20886,1,92699.97,91528.85,98903.18,116155.81,143422.39,183025.05,210524.17,204779.08,178757.9,141534.62,119568.86,96170.76,85599.4,83203.42,90332.16,94296.95,96732.94,101780.39,111924.58,122628.58,128811.44,137571.68,149461.78,162292.88
1745,97124,CA,Santa Barbara County,Santa Barbara,93101,1,,,,,,,,,,,,,,451779.73,551980.35,593994.01,645685.66,689749.88,720638.67,724972.65,788339.33,886067.54,1072351.88,1071821.44
1746,81650,WI,Marathon County,Wausau,54401,1,,,,,,,,,,,,,,,,,,,,,69430.97,74724.89,79710.29,87771.3
1747,76248,KY,Barren County,Glasgow,42141,1,,,,,,,,,,,,,,,,,,,,86954.64,101895.49,117574.75,130680.63,130392.12
1748,70450,SC,Charleston County,North Charleston,29405,1,,,,,,,,,,,,,,,,,61678.98,66711.88,69006.93,70987.87,85088.74,111682.92,139119.21,151564.38
1749,90757,TX,Dallas County,Dallas,75204,1,97828.69,102355.99,103009.9,108108.84,119335.27,126664.44,132187.92,137051.74,137236.28,132433.57,129741.58,122037.28,126658.26,139080.87,148708.54,162874.29,183583.81,200435.1,215836.37,220299.89,221869.01,231855.07,265232.64,274934.8
1750,67147,VA,Fairfax County,McLean,22101,1,,,,,,,,,,,,,,,,,,,,278174.88,291857.18,300772.22,315367.32,317458.94
1751,99525,WA,King County,Mercer Island,98040,1,,,,,,,,,,,,,187609.92,210512.81,237850.87,265995.91,320181.08,376601.01,425729.4,412966.03,415434.72,436763.94,486607.8,464350.59
1752,90786,TX,Dallas County,Farmers Branch,75234,1,,,,,,,,,,,,44610.88,46027.0,49971.54,54018.36,59700.9,70601.19,83997.6,97522.67,108982.62,119130.92,130491.57,154914.63,161838.49
1753,95385,NM,Santa Fe County,Santa Fe,87505,1,,,124660.66,131435.02,128621.93,134247.78,154160.96,165861.24,170419.67,150621.61,127570.82,115789.33,114833.22,117567.91,125879.1,127495.54,131974.69,147433.32,157789.17,178408.88,204576.55,234989.88,266895.02,275466.97
1754,97585,CA,San Francisco County,San Francisco,94131,1,260207.37,301103.08,294955.3,319665.53,349193.11,412311.46,434739.5,435159.96,409063.76,371555.22,357200.53,322524.7,338406.03,426947.49,497264.26,572752.06,614194.62,634816.6,683782.19,689422.87,690907.31,677561.93,691329.66,639308.74
1755,74245,TN,Davidson County,Nashville,37214,1,,,,,,,,,,,,,,,,78598.13,90353.48,109646.58,127026.4,134362.59,145977.16,165753.22,202228.86,214641.66
1756,71059,GA,Dekalb County,Chamblee,30341,1,,,,,,,,100012.83,100381.23,87690.24,86231.78,66119.86,62241.88,72485.38,84575.92,95941.96,112555.48,132675.14,152661.92,166104.93,174901.34,192456.3,223291.17,232407.55
1757,64067,PA,Fayette County,Uniontown,15401,1,,,,,,,,,,,,,,47517.79,47814.39,50467.3,51458.1,51405.47,51052.71,50734.78,54950.8,64266.85,62936.66,61692.2
1758,86799,MO,Phelps County,Rolla,65401,1,,,,,,,,,,,,,,,,,,,73431.28,74248.47,78493.39,91996.74,102805.41,105476.15
1759,91556,TX,McLennan County,Lacy-Lakeview,76705,1,,,,,,,,,,,,,,,,,,,60269.53,63387.47,68325.27,84236.45,97796.87,100048.31
1760,82846,MN,Crow Wing County,Brainerd,56401,1,,,,,,,,,,,,,,,,,82341.62,85565.55,91767.12,100208.39,110675.45,134241.58,160645.92,169421.51
1761,77033,OH,Cuyahoga County,North Royalton,44133,1,,,,,,,,,,,,,,,,,,,,,,,,87658.56
1762,99339,OR,Jackson County,Central Point,97502,1,101191.86,114047.17,124016.58,135434.53,156203.98,192138.65,219633.42,213968.14,195685.32,164243.77,150487.5,140369.53,113354.25,113889.87,128762.63,140819.41,157451.38,175469.1,191020.12,214663.09,232471.06,267230.42,291986.9,283517.41
1763,58528,MA,Middlesex County,Tewksbury,1876,1,,,,,,,,,,,,,,,,,,,,,,373392.82,402364.05,413849.81
1764,84299,IL,Lake County,Highland Park,60035,1,,,,,,,,,,,,,,,,,,,,,,,,238165.35
1765,58758,MA,Norfolk County,Brookline,2446,1,199665.24,243367.65,280992.56,309538.6,324785.31,346767.56,344391.45,324597.61,331225.91,327280.28,331443.6,328586.11,334339.25,374116.08,424421.86,461450.46,513995.39,554291.99,592394.92,600060.26,605449.79,597382.95,611280.82,597515.24
1766,77506,OH,Hamilton County,Lockland,45215,1,50934.44,52279.79,58307.82,59600.8,58411.37,57331.0,57001.12,55586.43,48957.39,40481.93,40265.05,34394.21,29282.92,27649.6,28984.01,32837.14,31865.74,34545.17,40950.01,46270.81,55568.98,67273.49,77072.23,86703.81
1767,91252,TX,Tarrant County,Fort Worth,76107,1,74814.62,73979.15,75334.27,78661.96,81468.21,85072.17,86957.27,90341.88,91064.8,90961.21,97236.35,87584.95,85039.94,93856.53,105457.68,121051.57,140542.55,149476.58,161739.47,172199.01,181614.86,207313.48,251589.95,246995.11
1768,72544,FL,Broward County,Davie,33325,1,,,,,,,,,,,,,,,,,,,,,156449.57,164262.13,199350.2,234404.14
1769,78156,IN,Elkhart County,Elkhart,46516,1,,,,,,,,,,,,,,,,,,44365.97,51173.47,56833.46,60494.19,69220.24,77675.14,84749.99
1770,99809,WA,Pierce County,Clover Creek,98445,1,,,,,,,,,,,,,,,,,,,,,256698.56,283976.97,303963.88,297584.16
1771,99514,WA,King County,Issaquah,98029,1,104691.93,108664.84,112444.68,116415.82,123145.64,135797.45,159191.27,182229.27,176511.64,150957.02,138519.36,119794.82,101060.29,114329.28,135684.17,159794.16,197770.09,244415.77,280469.5,278762.28,284782.02,317280.76,392792.08,395633.79
1772,96666,CA,San Diego County,San Diego,92124,1,,,,,,,,,,,,,173743.95,206599.6,240129.51,248439.23,262532.07,290246.71,315517.51,351699.2,363392.14,389675.39,466861.08,481450.03
1773,59020,NH,Hillsborough County,Nashua,3060,1,,,,,,,,,,,,,,,,,,,,138134.04,144000.59,159587.19,187171.74,211143.11
1774,74560,TN,Knox County,Knoxville,37923,1,,,,,,,,,,,,,,,,,,63876.25,69662.75,77011.78,86946.36,105579.92,134114.02,156876.43
1775,72475,FL,Miami-Dade County,Miami,33173,1,66504.14,73455.16,84027.84,99306.78,121424.92,152156.07,180201.6,185146.64,157637.69,114172.57,85288.69,69327.68,68077.95,82728.74,101408.44,110737.62,124479.46,138595.55,149933.63,156536.44,161635.94,173748.59,208746.95,232106.79
1776,99825,WA,Pierce County,Lakewood,98498,1,,,91815.83,95067.34,105086.83,119370.77,139799.05,159897.06,160583.5,140288.33,114095.0,84999.89,68931.85,71008.56,78836.7,89986.41,102422.49,129808.7,155810.27,186440.7,215081.64,260117.28,294167.22,287851.86
1777,79017,MI,Wayne County,Livonia,48152,1,,,,,,,,,,,,,,,,47843.41,52443.05,63140.5,73420.13,79493.07,87809.39,97357.14,111955.61,115797.47
1778,67228,VA,Fairfax County,Rose Hill,22310,1,,,,,,,,,,,,,,,,,169092.36,177288.95,185514.03,194118.63,207766.09,217200.23,224679.44,245913.68
1779,99217,OR,Linn County,Lebanon,97355,1,,,,,,,,,107181.69,100758.25,94729.38,89068.88,90318.08,91739.82,97456.0,107089.43,118722.34,135987.69,156103.54,174693.41,191141.66,231468.09,262255.07,261611.93
1780,96338,CA,Los Angeles County,Los Angeles,91303,1,82176.49,93809.29,110634.25,139653.56,166742.79,211683.92,250073.68,248337.82,206264.11,152997.4,144153.03,130397.37,118811.01,147211.22,187992.88,206635.69,224548.14,251225.66,285652.24,297087.48,306560.27,338308.26,381516.28,393533.84
1781,95809,NV,Clark County,Las Vegas,89113,1,,,73745.69,78101.61,97183.88,131779.3,146324.91,142449.74,109214.91,75843.55,61132.7,51879.11,49576.26,65030.14,77834.95,81815.13,86208.06,99305.12,128308.62,140706.92,146073.23,159803.44,211730.65,206860.62
1782,96478,CA,Los Angeles County,El Monte,91731,1,,,,,,,,,,,,197055.72,192654.33,236370.64,276418.72,286716.08,286216.58,330673.85,392293.05,407212.6,422061.72,472648.71,523331.16,531464.62
1783,62109,NY,Queens County,New York,11423,1,,,,,,,,,,,,,,,,,,,,,,213263.79,208903.09,212558.99
1784,97337,CA,Kern County,Tehachapi,93561,1,,,75719.36,88271.32,110768.36,154064.41,181880.73,182099.71,150273.76,113722.2,104238.23,82822.62,84981.11,96523.59,109724.1,118043.18,126690.05,138102.71,149029.76,159439.92,184857.64,203116.96,225154.0,226091.68
1785,87749,KS,Ford County,Dodge City,67801,1,,,,,,,,,,,,,,,,,,45728.99,48381.67,50583.45,60092.23,64697.75,72771.37,84657.2
1786,60936,NJ,Camden County,Voorhees Township,8043,1,,,,,,,,,,,,,64399.58,62755.14,63487.49,61683.33,60730.94,67186.06,71180.5,78813.0,90345.44,107201.87,130136.72,150649.39
1787,99065,OR,Clackamas County,West Linn,97068,1,,,,,,,,,,,,,,,,147194.57,163478.86,184359.02,201872.34,207077.84,212721.24,228659.2,265695.71,272605.53
1788,85963,MO,Saint Louis County,,63146,1,,,,,,,,,,,,,,,,58691.98,61897.92,68869.41,77234.15,80799.19,85310.79,94885.96,104720.67,110915.26
1789,69774,NC,Mecklenburg County,Charlotte,28211,1,,,98662.12,100878.23,100904.88,108629.31,112901.03,121113.96,128493.6,127575.79,112382.68,99058.36,97364.66,104243.65,109784.32,115380.55,127947.89,143608.5,155364.26,166422.16,175463.8,195256.47,227285.51,236806.0
1790,61191,NJ,Hunterdon County,Flemington,8822,1,94091.47,106305.63,119238.95,136779.68,154350.21,179585.25,197433.53,191305.65,181917.65,165547.89,162794.99,152059.66,143753.82,143360.56,147427.05,145399.04,145697.83,151172.8,157738.06,165515.31,175545.51,191356.54,216721.24,238397.99
1791,78730,IN,Vanderburgh County,Evansville,47711,1,,,,,30550.98,32636.63,34354.56,35470.81,34528.18,26016.21,26278.67,27095.58,27131.4,27747.55,28414.32,28594.6,30674.95,32748.75,35658.48,38654.74,41269.73,48633.36,53735.49,54252.37
1792,87244,KS,Shawnee County,Topeka,66614,1,,,,,,,,,,,,,,,,,,,41594.89,43071.18,46564.06,52823.16,61306.71,73673.33
1793,84550,IL,DuPage County,Downers Grove,60516,1,,,,,,,,,,,,,,,,,111977.8,122578.6,133797.93,137308.68,139449.93,145763.51,159068.75,173545.1
1794,72568,FL,Palm Beach County,West Palm Beach,33401,1,66167.46,69953.0,80147.65,89749.81,107826.9,137780.99,164497.21,160341.96,136691.07,102394.75,84477.94,73863.19,78353.19,96617.84,118117.8,130613.12,141453.69,147915.79,153161.96,156283.26,160320.51,179480.83,257519.83,283206.12
1795,73029,FL,Manatee County,Bradenton,34205,1,32752.35,34285.84,37050.27,40431.53,47129.12,59400.79,77800.46,71715.54,56274.56,43019.67,39624.89,34436.41,33580.77,37238.12,41631.88,46148.11,52190.12,60192.48,67456.48,73657.61,80097.13,97506.0,133736.56,147635.87
1796,62100,NY,Queens County,New York,11414,1,,,,,,,,,,,,159783.16,165061.21,157003.27,158062.23,159916.49,167244.92,185476.32,201693.79,225764.6,233144.59,229258.51,229865.33,227841.17
1797,71057,GA,Cobb County,Vinings,30339,1,,,,,,,,,,86461.22,85658.88,83719.88,81984.91,89073.62,101470.25,113594.2,130732.45,147369.28,166189.56,177221.39,186976.32,201445.57,232701.27,249694.81
1798,81110,IA,Muscatine County,Muscatine,52761,1,,,,,,,,,,,,,,,,,,,,,,73194.63,79056.04,81509.17
1799,96866,CA,San Bernardino County,San Bernardino,92405,1,34104.6,37819.47,42211.62,52457.84,70217.48,96808.8,121590.83,120858.43,86355.12,43454.52,40626.68,39899.09,41429.63,54239.03,70335.93,80174.28,87917.89,109452.31,140490.57,169714.4,185634.42,211215.51,254527.21,270050.15
1800,100013,WA,Yakima County,Yakima,98901,1,65852.95,66918.37,67992.29,58521.53,57730.41,63105.77,64991.16,73964.03,68842.27,58053.43,61607.29,60192.91,60283.87,58620.77,60901.89,62347.16,67102.49,73625.23,80778.41,97787.25,114635.65,131512.7,143058.88,145971.1
1801,72547,FL,Broward County,Davie,33328,1,40450.24,45028.35,50435.61,55838.12,64788.01,82216.96,103645.12,110489.0,98143.26,68671.14,56058.71,50787.44,58140.52,74387.4,89678.43,100845.11,107724.36,117190.34,122601.88,129601.76,139071.57,152474.16,189588.53,217445.8
1802,91665,TX,Harris County,Houston,77016,1,,,,,,,,48988.95,45001.7,38881.08,33266.83,31471.96,34869.26,38487.54,43565.35,48325.17,52434.36,53890.01,60385.52,66554.09,72628.94,90324.97,103398.48,112311.57
1803,97586,CA,San Francisco County,San Francisco,94132,1,,,,,,,,309898.93,285395.6,248499.31,244055.85,220866.34,220277.01,303221.48,378357.46,444891.66,508385.98,538190.3,590883.52,603838.4,603925.02,607301.35,609233.62,579447.88
1804,87813,NE,Dodge County,Fremont,68025,1,,,,,,,,,,53673.4,52597.46,49113.44,49335.46,49138.7,55038.1,59091.85,60973.57,66375.87,78301.8,84634.59,89668.69,105102.38,119101.32,124500.65
1805,62081,NY,Queens County,New York,11369,1,,,,,,,,,,,,,,131353.54,145603.97,150921.54,163396.88,188291.91,205590.46,214201.56,208816.57,217233.38,238844.66,253239.87
1806,84427,IL,DuPage County,Villa Park,60181,1,,,,,,,,,,,,,,,,,83765.86,95862.6,111111.52,113708.85,117308.8,128064.09,143797.22,161043.51
1807,58965,RI,Kent County,Warwick,2886,1,54165.06,62361.02,74678.08,92898.3,111737.82,129411.3,134340.49,124322.94,114754.14,93907.84,88841.82,83307.14,78334.62,83178.7,86390.0,88241.14,95050.19,106102.25,115921.78,125064.63,137121.05,158200.03,187428.86,208604.01
1808,58444,MA,Worcester County,Worcester,1605,1,,,,,,,,,,,,,,,,,70491.34,78859.63,93009.42,103445.35,118360.07,144472.19,167085.12,183938.5
1809,70596,SC,Greenville County,Greenville,29611,1,,,43788.12,46938.9,45475.1,41926.4,45487.64,45820.83,42594.67,39553.11,43607.12,45193.15,37347.74,34547.22,34643.07,37609.33,42206.87,46037.78,56220.62,64929.42,72795.95,88498.07,104246.84,110916.38
1810,93243,CO,Arapahoe County,Greenwood Village,80111,1,119787.26,142241.6,151406.67,154314.4,155293.49,155545.26,153040.33,149505.19,135125.43,131917.48,130710.31,118871.74,116015.63,126810.27,137091.98,156447.32,182756.97,208285.39,233217.9,244177.15,255824.96,278429.13,325670.21,323430.76
1811,67323,VA,Frederick County,Winchester,22602,1,,,,,,,,,,,89942.72,88585.18,87193.74,90978.16,95875.54,101293.91,106321.76,115058.89,126332.29,137812.79,147869.63,168978.42,191687.99,207570.41
1812,97794,CA,Solano County,Vallejo,94589,1,,,,,,,,,,,,,,,,,118408.83,155645.07,191189.72,220889.52,207950.83,204251.71,242116.77,240445.83
1813,70818,GA,Dekalb County,Decatur,30033,1,96204.25,102630.44,103497.13,103255.07,105255.99,108647.41,113857.43,116818.56,121615.9,114694.18,111074.43,94932.94,76842.1,77149.16,71606.07,72788.81,87469.04,119508.69,146004.96,156267.79,159538.71,167220.72,181660.95,193983.02
1814,72686,FL,Hillsborough County,Ruskin,33570,1,34324.69,42475.51,58034.12,62274.24,74338.64,95613.58,117405.54,114568.92,100712.31,88861.79,76640.12,71439.52,61857.19,66175.95,70843.77,75454.84,84939.59,96883.17,109187.66,117084.15,120619.76,138421.5,183144.66,188263.8
1815,90280,OK,Payne County,Stillwater,74074,1,,,,,,,,,,,,,,,,,,,77712.91,79120.72,83985.85,97453.21,103397.6,104936.51
1816,100274,AK,Anchorage Borough,Eagle River,99577,1,,,,,,,202956.85,200376.52,206983.74,208535.13,205792.63,208620.07,209244.82,217146.26,222992.39,227843.43,232956.31,234484.05,246208.86,249492.86,249432.14,247663.44,255394.79,266599.24
1817,67335,VA,Warren County,Front Royal,22630,1,,,,,,,,,,,,,,88290.34,99333.8,104229.84,112277.96,118168.37,126719.48,135774.0,144062.36,164828.45,179343.43,188000.12
